id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
11293,913,2024-07-19,entregue,9960.59,marketplace,não
11294,2772,2024-06-22,entregue,12166.22,site,sim
11295,2113,2023-07-31,entregue,12491.92,app,não
11296,2672,2023-08-19,em_transito,2078.55,marketplace,não
11297,2016,2023-07-17,entregue,28125.56,marketplace,sim
11298,2137,2023-10-31,cancelado,14589.86,app,sim
11299,605,2023-08-09,entregue,29220.86,marketplace,não
11300,800,2023-01-22,em_transito,12609.93,app,sim
11301,1924,2023-03-28,entregue,26613.88,app,não
11302,1026,2024-07-24,cancelado,6547.45,site,não
11303,1719,2023-02-01,entregue,10542.97,site,não
11304,250,2024-10-10,cancelado,6057.66,site,não
11305,1416,2024-10-08,cancelado,5399.64,marketplace,sim
11306,2462,2023-06-16,cancelado,1962.4,marketplace,sim
11307,556,2024-11-07,entregue,1914.87,marketplace,não
11308,2347,2023-11-13,entregue,278.12,site,sim
11309,1488,2024-11-04,entregue,4078.89,app,não
11310,1307,2024-08-23,entregue,1710.3,marketplace,sim
11311,1364,2024-03-21,entregue,1908.52,marketplace,não
11312,2293,2023-11-05,devolvido,7496.0,app,não
11313,863,2023-05-25,entregue,1849.25,site,sim
11314,1468,2023-11-28,cancelado,4539.47,site,não
11315,1881,2024-01-12,entregue,1081.5,app,não
11316,388,2024-03-10,cancelado,6060.73,site,não
11317,2515,2023-11-24,entregue,1989.07,app,não
11318,689,2023-07-14,em_transito,8328.27,site,não
11319,1273,2024-11-13,entregue,25382.1,app,não
11320,2700,2024-10-30,devolvido,35674.22,marketplace,não
11321,1253,2024-02-05,entregue,21552.68,marketplace,não
11322,444,2024-01-19,entregue,1884.58,app,não
11323,182,2023-08-02,devolvido,21790.92,site,não
11324,2921,2023-01-14,cancelado,8947.64,marketplace,não
11325,2971,2023-11-03,entregue,26925.7,app,não
11326,1607,2023-11-28,entregue,7943.53,app,não
11327,2549,2023-07-01,devolvido,24707.42,app,não
11328,846,2023-11-17,entregue,13969.92,site,sim
11329,2227,2024-05-04,cancelado,27406.22,app,não
11330,2273,2024-04-04,cancelado,10099.0,app,não
11331,1848,2023-11-08,entregue,16382.19,site,não
11332,1065,2023-11-28,cancelado,8961.48,app,sim
11333,366,2023-11-26,entregue,35287.41,app,não
11334,1938,2024-07-29,devolvido,9687.68,site,não
11335,1998,2024-07-16,entregue,3257.43,app,não
11336,2995,2024-02-21,em_transito,1971.42,site,sim
11337,243,2023-07-26,entregue,11664.96,site,não
11338,2460,2023-11-12,entregue,2862.26,app,sim
11339,432,2023-04-24,entregue,6418.4,site,não
11340,1956,2023-04-13,entregue,20244.47,site,não
11341,644,2023-02-21,entregue,41411.88,app,sim
11342,2326,2023-07-14,entregue,14076.85,marketplace,sim
11343,2353,2024-03-08,entregue,239.55,app,não
11344,446,2024-07-01,devolvido,7841.18,app,sim
11345,2324,2023-10-22,em_transito,29144.38,app,não
11346,148,2023-11-02,em_transito,3419.94,marketplace,não
11347,227,2024-02-23,entregue,13483.0,site,não
11348,1688,2023-04-03,cancelado,31029.58,app,sim
11349,1610,2023-08-01,em_transito,1842.45,marketplace,não
11350,39,2024-06-28,entregue,32161.96,site,não
11351,2083,2024-10-29,entregue,7862.22,site,não
11352,1883,2024-09-06,cancelado,1801.15,site,não
11353,110,2024-11-28,cancelado,25645.63,app,não
11354,2844,2024-01-22,em_transito,30674.57,site,não
11355,568,2023-11-05,entregue,16922.45,app,não
11356,300,2023-11-17,entregue,112.14,app,não
11357,1501,2023-10-02,entregue,2094.6,site,não
11358,331,2023-07-17,entregue,6771.36,marketplace,não
11359,2334,2023-04-25,entregue,2222.58,site,não
11360,1587,2023-11-15,entregue,10781.54,site,sim
11361,366,2023-02-26,entregue,10910.01,app,sim
11362,950,2023-05-17,entregue,8000.54,marketplace,não
11363,588,2023-09-23,em_transito,20284.5,app,sim
11364,612,2023-06-12,em_transito,11736.98,app,não
11365,2024,2024-05-17,entregue,8926.01,site,não
11366,1558,2023-11-16,entregue,3683.32,app,não
11367,616,2023-05-07,entregue,13641.92,marketplace,não
11368,2215,2023-11-01,em_transito,17736.02,app,sim
11369,397,2024-09-25,devolvido,10189.08,app,não
11370,2148,2023-11-04,entregue,12238.16,marketplace,não
11371,1677,2024-09-18,entregue,5091.86,site,não
11372,824,2024-10-12,cancelado,1522.73,app,não
11373,341,2024-11-10,entregue,8815.27,app,sim
11374,1168,2023-01-19,entregue,3751.74,app,não
11375,2631,2023-08-15,em_transito,8540.59,marketplace,sim
11376,1242,2024-05-22,entregue,14412.35,site,não
11377,719,2023-12-01,em_transito,20618.35,marketplace,não
11378,1455,2024-08-17,entregue,6250.83,site,não
11379,342,2024-10-15,entregue,9077.23,marketplace,não
11380,302,2024-02-13,entregue,9644.48,site,sim
11381,2197,2024-07-12,devolvido,25248.92,marketplace,sim
11382,2608,2024-07-08,entregue,5928.37,marketplace,não
11383,236,2023-09-06,entregue,12783.0,site,não
11384,2989,2024-01-31,devolvido,11540.0,marketplace,não
11385,1569,2023-09-16,entregue,15869.39,site,não
11386,276,2023-10-03,entregue,29195.5,marketplace,sim
11387,1288,2024-05-13,entregue,11079.15,app,sim
11388,1532,2023-02-10,entregue,16421.67,marketplace,sim
11389,2372,2023-06-10,entregue,7412.38,app,não
11390,2909,2023-11-26,cancelado,28725.28,site,não
11391,2184,2023-10-11,cancelado,9789.3,app,não
11392,1495,2024-10-23,cancelado,12871.99,marketplace,sim
11393,272,2024-09-04,devolvido,12459.88,app,não
11394,2860,2023-03-16,entregue,13396.76,marketplace,não
11395,1119,2023-01-11,em_transito,5873.56,app,não
11396,212,2023-03-07,entregue,146.61,marketplace,sim
11397,577,2023-10-13,entregue,5200.16,site,sim
11398,1768,2024-05-03,devolvido,1898.04,app,não
11399,2030,2024-07-28,entregue,6700.72,site,não
11400,465,2023-11-13,entregue,4118.91,marketplace,sim
11401,1916,2023-04-03,entregue,6219.21,marketplace,sim
11402,2256,2023-06-25,entregue,39321.52,app,não
11403,1907,2024-02-12,entregue,26683.12,site,não
11404,2125,2024-11-29,devolvido,15158.41,app,sim
11405,1438,2024-10-09,entregue,5970.11,marketplace,não
11406,1908,2024-08-30,entregue,14238.82,marketplace,não
11407,2573,2024-10-13,cancelado,7287.31,app,não
11408,2457,2024-10-05,entregue,2437.27,app,sim
11409,1282,2024-04-21,entregue,2698.56,marketplace,sim
11410,423,2023-10-17,cancelado,13715.16,site,sim
11411,2178,2024-02-28,cancelado,22282.09,app,sim
11412,435,2024-08-27,cancelado,16040.67,site,não
11413,1390,2024-11-22,entregue,14926.11,app,não
11414,103,2024-03-19,entregue,18229.06,app,não
11415,1696,2024-08-22,em_transito,26871.69,app,não
11416,2350,2024-10-01,entregue,3072.61,app,sim
11417,2597,2024-09-09,entregue,1025.3,app,não
11418,1526,2024-07-25,entregue,11909.25,marketplace,não
11419,81,2024-05-08,entregue,2369.6,marketplace,não
11420,2463,2024-10-11,cancelado,14941.88,site,sim
11421,2181,2023-08-11,entregue,8782.97,marketplace,sim
11422,111,2024-04-27,entregue,857.4,marketplace,não
11423,258,2023-10-30,entregue,4752.51,app,sim
11424,448,2024-02-11,entregue,9338.13,app,não
11425,2144,2024-07-28,entregue,2159.57,site,sim
11426,15,2023-02-08,entregue,14700.87,site,não
11427,2667,2023-11-15,em_transito,11985.84,marketplace,não
11428,2694,2023-10-28,devolvido,12530.9,site,não
11429,2936,2023-11-12,cancelado,11305.03,marketplace,não
11430,365,2023-01-08,entregue,14092.08,site,não
11431,1814,2024-02-16,entregue,10044.56,site,não
11432,233,2024-07-20,entregue,9859.89,marketplace,não
11433,32,2024-08-27,cancelado,995.34,marketplace,não
11434,556,2023-02-03,entregue,12519.65,app,não
11435,2834,2023-01-05,entregue,14349.03,app,não
11436,1265,2024-09-12,entregue,11306.7,marketplace,sim
11437,1032,2023-11-20,entregue,9974.08,site,não
11438,773,2024-02-04,em_transito,28282.08,marketplace,não
11439,168,2024-02-15,entregue,1396.4,app,sim
11440,1071,2024-10-17,entregue,3420.58,app,não
11441,2424,2024-05-24,entregue,12240.48,app,não
11442,2159,2023-11-15,entregue,5632.12,site,sim
11443,507,2024-02-19,entregue,14562.6,site,não
11444,539,2024-08-04,entregue,26032.12,site,sim
11445,2250,2023-07-12,cancelado,3693.04,app,não
11446,2769,2024-08-05,devolvido,3688.35,site,não
11447,948,2024-10-17,devolvido,13423.88,app,não
11448,1228,2023-09-29,devolvido,9918.62,app,não
11449,1978,2024-11-07,entregue,16604.51,marketplace,sim
11450,1360,2023-09-05,entregue,5574.87,app,sim
11451,1047,2023-11-27,entregue,8732.97,app,sim
11452,571,2023-11-02,devolvido,19099.06,site,não
11453,1400,2024-12-10,entregue,9162.36,site,não
11454,1002,2024-01-24,entregue,7205.55,marketplace,sim
11455,2214,2024-09-27,devolvido,8765.73,app,sim
11456,1494,2023-07-24,entregue,5541.69,app,não
11457,1916,2023-07-05,em_transito,3957.78,app,sim
11458,1462,2024-06-20,entregue,18512.37,site,não
11459,1439,2024-05-09,entregue,17250.69,app,não
11460,2315,2023-11-19,entregue,9908.04,app,sim
11461,1968,2023-11-16,cancelado,3902.7,site,sim
11462,2382,2023-03-12,cancelado,7703.54,marketplace,sim
11463,2196,2023-06-28,entregue,2824.59,marketplace,não
11464,2883,2023-11-14,entregue,20330.19,marketplace,não
11465,1601,2023-06-11,entregue,8884.57,marketplace,sim
11466,1668,2023-06-16,entregue,1984.8,site,não
11467,2371,2023-08-24,entregue,1900.29,app,não
11468,169,2023-11-17,entregue,13975.65,marketplace,não
11469,2402,2024-05-16,cancelado,28751.64,app,não
11470,1817,2023-08-10,entregue,4290.19,site,não
11471,213,2023-02-07,cancelado,3495.51,app,não
11472,2439,2023-04-09,entregue,28459.57,site,não
11473,1893,2024-01-25,entregue,18592.39,site,sim
11474,2116,2024-04-15,em_transito,23752.91,marketplace,sim
11475,2788,2023-12-31,entregue,12740.91,marketplace,sim
11476,783,2023-02-04,entregue,10062.06,app,não
11477,2456,2023-07-20,entregue,3867.19,marketplace,não
11478,570,2023-03-25,entregue,15527.99,app,não
11479,531,2024-05-13,entregue,19127.31,marketplace,não
11480,1843,2024-01-30,em_transito,15175.22,marketplace,não
11481,1985,2023-03-31,entregue,3422.76,site,sim
11482,530,2023-11-01,entregue,894.21,site,sim
11483,2755,2023-06-05,devolvido,3966.02,site,não
11484,591,2024-08-15,entregue,3186.58,site,sim
11485,1624,2023-03-30,entregue,9636.43,marketplace,não
11486,1664,2024-08-20,entregue,31086.46,site,sim
11487,1578,2023-09-10,entregue,5224.57,marketplace,não
11488,1221,2023-11-08,entregue,13624.24,marketplace,não
11489,485,2024-02-07,entregue,5165.92,site,não
11490,2797,2023-11-12,entregue,13366.8,site,sim
11491,836,2023-05-20,entregue,8670.57,app,não
11492,666,2023-11-28,entregue,35107.13,site,não
11493,261,2023-07-11,cancelado,10778.77,site,sim
11494,1630,2024-02-02,entregue,4600.18,marketplace,sim
11495,2134,2024-03-11,entregue,2490.0,site,sim
11496,374,2023-03-22,cancelado,16701.32,app,sim
11497,996,2024-01-10,entregue,10687.4,site,não
11498,606,2023-09-14,em_transito,21894.32,site,sim
11499,1073,2024-12-13,em_transito,15042.53,app,não
11500,1959,2023-11-13,entregue,9216.8,site,não
11501,1435,2023-10-16,entregue,5480.13,marketplace,não
11502,362,2023-11-07,entregue,8290.74,site,sim
11503,2372,2023-01-21,cancelado,384.16,site,não
11504,2214,2023-08-27,cancelado,10194.45,app,sim
11505,2282,2023-11-13,cancelado,5075.52,marketplace,não
11506,1900,2023-05-07,entregue,10062.91,marketplace,não
11507,1078,2024-02-08,entregue,10377.9,site,não
11508,1766,2024-08-28,em_transito,28707.01,site,sim
11509,1574,2024-12-15,entregue,5759.78,site,não
11510,2967,2024-04-11,entregue,4306.37,app,não
11511,1688,2023-11-10,entregue,3453.5,site,sim
11512,298,2023-09-06,entregue,10509.57,marketplace,não
11513,1714,2023-07-27,entregue,4608.29,site,não
11514,1228,2023-11-17,entregue,36835.54,app,não
11515,2636,2024-01-24,cancelado,5667.68,app,não
11516,201,2024-07-22,entregue,251.15,site,sim
11517,1539,2023-09-30,entregue,3139.2,marketplace,sim
11518,588,2024-05-10,entregue,17509.79,app,sim
11519,2623,2024-11-21,entregue,15000.72,app,não
11520,1329,2024-02-22,em_transito,12243.45,site,não
11521,1521,2024-04-25,entregue,2527.36,app,sim
11522,19,2023-06-03,em_transito,17845.64,site,não
11523,1276,2023-11-14,entregue,23164.08,app,sim
11524,911,2023-01-10,cancelado,24585.41,site,sim
11525,625,2023-11-08,entregue,5413.92,site,não
11526,1263,2023-10-13,entregue,7566.21,marketplace,não
11527,987,2023-08-20,entregue,9313.98,marketplace,não
11528,2250,2023-11-04,devolvido,11343.83,marketplace,não
11529,1123,2023-11-02,entregue,866.06,app,não
11530,1764,2023-05-31,entregue,18454.07,app,sim
11531,673,2023-07-26,cancelado,16444.92,marketplace,não
11532,496,2023-05-31,entregue,12745.93,app,não
11533,1670,2023-04-27,cancelado,2154.27,app,sim
11534,2887,2024-02-15,entregue,3671.59,marketplace,sim
11535,784,2023-02-02,entregue,10229.81,site,sim
11536,1097,2023-11-15,entregue,10330.8,app,não
11537,2660,2023-11-27,entregue,26306.95,app,não
11538,753,2023-11-28,entregue,6193.3,app,sim
11539,2225,2023-07-31,entregue,14484.85,marketplace,não
11540,2789,2023-11-03,entregue,34876.18,marketplace,não
11541,2496,2023-11-06,cancelado,17738.83,app,não
11542,360,2024-06-18,devolvido,4752.25,site,não
11543,923,2023-11-16,entregue,12802.72,app,não
11544,339,2024-09-07,entregue,16950.55,site,não
11545,1947,2023-09-08,cancelado,13484.66,marketplace,não
11546,1422,2023-03-01,cancelado,21365.49,app,não
11547,41,2024-05-08,entregue,4585.41,app,não
11548,685,2023-08-24,entregue,11034.16,site,sim
11549,535,2023-11-11,em_transito,4375.2,marketplace,sim
11550,2898,2023-11-29,entregue,591.08,app,sim
11551,1321,2023-08-05,em_transito,12239.2,marketplace,não
11552,1242,2024-11-03,entregue,3831.68,app,não
11553,1127,2024-03-29,entregue,15776.49,site,não
11554,2488,2023-01-06,devolvido,11591.81,site,sim
11555,2462,2023-05-04,entregue,17048.89,marketplace,não
11556,1854,2023-03-27,entregue,3496.25,site,sim
11557,2944,2023-11-20,entregue,6425.84,site,não
11558,304,2024-10-28,entregue,13378.92,site,não
11559,2406,2023-04-21,entregue,6963.01,site,não
11560,1815,2024-03-09,entregue,536.51,marketplace,sim
11561,1961,2023-11-25,entregue,4975.61,site,sim
11562,1310,2024-06-02,entregue,3960.96,site,não
11563,1861,2024-11-03,entregue,3473.32,site,sim
11564,1164,2024-03-18,cancelado,2540.68,marketplace,não
11565,2437,2023-11-30,entregue,1435.04,site,não
11566,637,2023-11-19,entregue,14439.82,site,não
11567,2462,2024-02-02,entregue,4231.77,app,não
11568,1107,2024-09-05,entregue,11878.16,marketplace,não
11569,1357,2024-08-04,entregue,17404.49,app,não
11570,1978,2024-05-20,devolvido,7324.7,marketplace,não
11571,840,2023-11-17,devolvido,23741.12,marketplace,sim
11572,1478,2023-04-06,entregue,415.71,marketplace,não
11573,1294,2024-09-06,entregue,2009.46,app,sim
11574,1447,2024-06-22,entregue,3059.54,app,não
11575,69,2023-11-25,devolvido,4379.86,marketplace,não
11576,879,2023-01-24,devolvido,18017.84,site,não
11577,1895,2024-06-04,cancelado,3593.68,site,não
11578,2851,2023-11-17,entregue,209.29,marketplace,não
11579,2797,2024-10-22,entregue,21850.11,site,sim
11580,1302,2023-09-06,entregue,14145.12,site,sim
11581,490,2023-07-22,entregue,18788.81,site,sim
11582,125,2023-12-18,entregue,17397.33,marketplace,não
11583,2343,2023-07-22,entregue,1980.48,app,não
11584,1115,2023-07-09,entregue,2792.78,app,sim
11585,1200,2023-11-25,entregue,760.73,marketplace,não
11586,1946,2023-07-14,entregue,3666.21,site,sim
11587,2091,2023-01-06,entregue,11072.86,app,não
11588,1232,2023-11-11,entregue,2235.16,marketplace,não
11589,2450,2023-06-04,entregue,4798.92,marketplace,não
11590,2011,2023-11-27,entregue,12550.28,site,não
11591,412,2023-05-28,cancelado,15534.3,marketplace,não
11592,2199,2024-03-08,entregue,3176.45,app,não
11593,859,2023-05-12,entregue,2367.8,site,não
11594,1855,2024-02-03,entregue,4272.39,app,sim
11595,918,2024-09-10,entregue,2571.05,site,não
11596,530,2024-06-30,entregue,13003.14,site,sim
11597,230,2023-05-24,entregue,3955.29,marketplace,não
11598,2829,2023-06-05,entregue,16519.47,marketplace,não
11599,2055,2024-01-30,entregue,21371.05,marketplace,não
11600,2873,2023-11-05,cancelado,12307.63,app,não
11601,1380,2024-02-12,entregue,10777.3,marketplace,sim
11602,1009,2023-11-18,entregue,15061.02,marketplace,não
11603,741,2023-11-02,entregue,8981.09,marketplace,não
11604,912,2023-11-02,entregue,18428.94,site,não
11605,1420,2024-04-08,cancelado,4754.09,app,não
11606,1571,2023-07-01,entregue,38275.68,site,não
11607,151,2024-08-11,entregue,17565.49,marketplace,não
11608,1462,2023-10-04,entregue,2338.65,app,não
11609,2516,2024-01-15,entregue,2627.04,marketplace,sim
11610,2577,2024-09-24,entregue,14408.8,site,não
11611,1516,2023-09-24,entregue,13862.42,app,não
11612,2167,2024-05-04,em_transito,2723.95,app,não
11613,233,2023-03-01,entregue,6206.35,marketplace,não
11614,2583,2024-04-16,entregue,6641.95,marketplace,não
11615,2858,2023-11-25,entregue,9042.32,app,sim
11616,2036,2024-02-23,entregue,28712.26,site,sim
11617,1862,2023-10-29,entregue,7890.72,marketplace,sim
11618,1131,2023-08-21,entregue,2889.74,site,não
11619,2400,2023-11-26,cancelado,25052.05,app,sim
11620,664,2023-09-01,entregue,19606.25,marketplace,sim
11621,472,2023-01-19,entregue,35081.05,site,não
11622,1559,2024-01-10,entregue,21309.59,site,sim
11623,390,2023-06-22,entregue,25654.44,marketplace,não
11624,1662,2023-10-03,devolvido,5941.96,app,não
11625,2719,2023-10-24,cancelado,2191.52,app,não
11626,1279,2023-09-01,entregue,16743.51,site,não
11627,208,2023-11-07,entregue,10908.74,marketplace,não
11628,1243,2024-08-06,entregue,9532.76,marketplace,sim
11629,1186,2024-08-22,entregue,39181.56,marketplace,não
11630,2489,2023-05-13,entregue,4240.77,marketplace,não
11631,1681,2024-12-05,entregue,4347.99,app,sim
11632,1502,2023-04-26,entregue,7799.87,app,sim
11633,2390,2023-11-18,entregue,16423.0,marketplace,sim
11634,2169,2023-11-04,devolvido,7620.33,marketplace,sim
11635,1491,2024-02-08,entregue,7657.3,site,não
11636,2673,2023-10-10,cancelado,17691.32,marketplace,sim
11637,2506,2023-11-30,em_transito,10484.25,site,sim
11638,704,2024-08-08,entregue,8370.58,site,sim
11639,298,2024-05-17,cancelado,828.68,app,sim
11640,1856,2023-06-28,entregue,18803.52,marketplace,não
11641,2314,2024-03-30,em_transito,16153.08,site,sim
11642,1405,2023-06-07,entregue,9849.82,site,sim
11643,44,2024-06-29,entregue,1353.25,app,sim
11644,2962,2023-03-15,entregue,28741.25,marketplace,não
11645,2663,2024-05-13,entregue,1266.68,site,não
11646,1445,2023-02-22,entregue,4476.45,site,não
11647,2071,2023-04-23,entregue,42898.16,app,não
11648,2162,2023-06-11,entregue,2652.33,site,não
11649,288,2023-12-19,cancelado,37332.3,app,não
11650,435,2023-04-15,cancelado,16537.57,marketplace,sim
11651,373,2023-11-23,entregue,4428.16,site,não
11652,309,2024-05-25,em_transito,9425.84,site,não
11653,2630,2023-04-22,em_transito,9879.63,app,não
11654,53,2024-04-27,entregue,5749.3,app,sim
11655,2365,2023-12-16,entregue,44430.3,marketplace,não
11656,1032,2023-03-12,devolvido,10633.33,marketplace,sim
11657,2591,2024-11-21,entregue,6362.06,app,não
11658,305,2023-11-01,entregue,26375.7,site,sim
11659,2688,2024-05-14,entregue,21559.65,site,sim
11660,1498,2023-12-14,entregue,8730.05,site,não
11661,2990,2024-05-13,entregue,30677.98,marketplace,não
11662,2375,2024-04-05,em_transito,23332.04,site,não
11663,138,2024-03-05,entregue,8975.13,marketplace,sim
11664,1959,2024-03-24,entregue,1778.94,app,não
11665,2721,2023-01-03,em_transito,23034.61,site,não
11666,252,2023-11-15,cancelado,47236.0,marketplace,não
11667,51,2023-01-07,em_transito,4624.96,site,não
11668,643,2023-01-17,entregue,5034.5,app,não
11669,2054,2024-08-01,entregue,12221.35,marketplace,sim
11670,1645,2024-03-15,entregue,19879.84,app,não
11671,118,2023-04-15,entregue,697.0,marketplace,não
11672,2168,2024-04-17,entregue,5410.49,marketplace,não
11673,914,2023-08-24,entregue,11938.61,marketplace,não
11674,108,2023-10-11,entregue,24270.53,app,não
11675,2616,2023-05-06,entregue,3179.2,marketplace,não
11676,1530,2024-11-25,devolvido,16625.4,marketplace,sim
11677,2248,2024-04-10,entregue,34312.33,marketplace,não
11678,2719,2023-03-31,em_transito,13469.64,app,não
11679,887,2024-08-28,entregue,3992.75,marketplace,sim
11680,459,2023-06-24,entregue,16711.68,app,não
11681,1603,2023-07-07,cancelado,6875.64,site,não
11682,129,2023-04-13,entregue,4020.84,site,não
11683,148,2023-05-31,entregue,712.06,site,sim
11684,1893,2023-07-05,entregue,2371.98,app,sim
11685,1413,2023-06-22,entregue,3342.53,marketplace,sim
11686,995,2023-02-11,entregue,7635.61,marketplace,não
11687,1514,2023-01-30,entregue,4922.65,marketplace,não
11688,1564,2023-11-05,entregue,54.55,marketplace,não
11689,1733,2023-11-04,entregue,8920.95,marketplace,sim
11690,2884,2024-12-11,entregue,15044.84,app,sim
11691,157,2024-06-15,entregue,20105.11,marketplace,não
11692,194,2023-02-01,entregue,17006.35,site,não
11693,454,2023-01-17,devolvido,5663.6,marketplace,não
11694,1217,2023-01-18,entregue,14476.42,site,não
11695,2068,2024-06-30,entregue,3730.68,marketplace,não
11696,1925,2024-04-16,entregue,28027.46,marketplace,não
11697,939,2023-03-18,cancelado,17399.0,marketplace,não
11698,1609,2024-08-27,cancelado,20376.76,app,sim
11699,2620,2023-08-08,cancelado,23906.22,site,sim
11700,1602,2024-08-07,entregue,4274.96,marketplace,sim
11701,1871,2023-09-26,entregue,6701.71,site,não
11702,257,2024-12-19,cancelado,1744.36,marketplace,não
11703,1286,2023-06-01,entregue,9928.98,marketplace,não
11704,2762,2023-11-22,entregue,9638.56,app,não
11705,2891,2023-12-24,cancelado,487.62,app,não
11706,2658,2024-10-16,cancelado,1666.32,site,sim
11707,2132,2023-11-27,entregue,3141.81,site,não
11708,537,2023-01-02,entregue,4515.28,marketplace,sim
11709,872,2023-09-11,entregue,8240.4,marketplace,sim
11710,749,2023-08-31,entregue,16327.87,marketplace,sim
11711,1497,2023-05-10,entregue,2460.44,site,não
11712,561,2023-10-10,entregue,26085.47,site,sim
11713,994,2024-08-11,entregue,7341.87,marketplace,não
11714,2863,2023-08-13,cancelado,354.28,app,sim
11715,1196,2024-07-27,entregue,31403.55,app,não
11716,2033,2023-05-22,em_transito,15156.86,marketplace,não
11717,1102,2023-11-07,entregue,3179.2,app,não
11718,2038,2024-10-29,entregue,9816.45,app,sim
11719,2211,2024-04-27,cancelado,37669.25,site,sim
11720,1501,2024-06-25,entregue,10761.21,site,não
11721,1861,2023-06-27,entregue,15954.63,app,não
11722,2325,2023-12-09,entregue,1265.15,site,não
11723,944,2023-02-27,cancelado,24146.93,app,não
11724,1396,2023-03-16,entregue,7518.8,app,não
11725,2610,2024-01-20,entregue,9457.51,marketplace,sim
11726,1660,2023-09-09,entregue,5339.12,site,não
11727,2437,2023-05-06,cancelado,11062.02,site,não
11728,338,2023-12-16,entregue,8591.85,app,não
11729,841,2024-11-01,entregue,8280.08,marketplace,não
11730,2154,2024-05-23,em_transito,120.12,site,não
11731,2017,2023-09-17,cancelado,19092.68,site,não
11732,2121,2023-11-10,entregue,4861.05,app,não
11733,1054,2023-01-05,entregue,8897.0,app,não
11734,729,2024-04-19,entregue,8202.46,site,sim
11735,777,2023-07-18,devolvido,34078.92,site,não
11736,1322,2024-08-07,cancelado,11460.38,site,sim
11737,2003,2024-09-18,entregue,3810.98,site,sim
11738,1218,2023-02-25,entregue,11692.99,app,não
11739,552,2024-12-14,entregue,16412.12,site,não
11740,2480,2023-11-08,cancelado,17775.14,site,não
11741,1163,2023-03-04,entregue,12775.6,site,sim
11742,2312,2024-04-25,entregue,7336.02,marketplace,não
11743,2851,2023-11-16,entregue,15811.31,site,não
11744,2890,2023-11-07,cancelado,15827.68,app,não
11745,1920,2024-01-16,entregue,8595.88,marketplace,não
11746,1354,2024-11-18,entregue,24487.96,site,não
11747,649,2023-07-11,em_transito,13659.26,app,não
11748,998,2023-11-02,cancelado,11422.52,marketplace,sim
11749,2930,2024-09-12,cancelado,12956.94,site,não
11750,1120,2023-03-23,devolvido,18925.85,app,não
11751,1747,2023-11-24,em_transito,2919.95,marketplace,sim
11752,723,2023-10-21,entregue,10347.64,site,não
11753,2242,2024-02-15,entregue,25971.21,site,não
11754,2479,2023-04-28,entregue,18609.79,site,sim
11755,243,2023-08-20,entregue,695.76,site,não
11756,1635,2024-01-19,entregue,896.96,site,não
11757,1062,2023-02-20,entregue,3064.15,site,não
11758,505,2023-11-07,entregue,4148.17,app,sim
11759,1429,2024-01-27,cancelado,1319.04,marketplace,não
11760,401,2024-12-05,entregue,7039.18,site,não
11761,2053,2024-10-04,entregue,13918.21,site,não
11762,2683,2024-06-21,cancelado,22844.44,app,sim
11763,2736,2024-05-07,entregue,14691.55,marketplace,não
11764,2055,2023-01-15,entregue,270.48,marketplace,não
11765,1577,2024-05-02,entregue,20317.27,marketplace,sim
11766,2475,2023-11-19,cancelado,1121.41,app,não
11767,1693,2024-05-28,cancelado,10826.65,app,não
11768,1116,2024-10-06,entregue,1305.84,marketplace,não
11769,2980,2023-10-06,devolvido,619.77,app,não
11770,2152,2023-11-10,devolvido,5071.72,marketplace,não
11771,1423,2023-12-19,entregue,7362.78,app,sim
11772,1673,2023-10-31,entregue,5367.42,app,não
11773,1992,2023-11-29,entregue,12505.68,app,não
11774,405,2023-08-20,entregue,1945.06,app,não
11775,823,2024-05-01,entregue,13253.75,site,não
11776,1638,2024-06-16,devolvido,14294.55,app,não
11777,1385,2023-03-11,em_transito,8488.8,marketplace,sim
11778,1256,2024-04-05,em_transito,24759.52,site,não
11779,1112,2023-04-08,entregue,7752.12,marketplace,não
11780,290,2024-01-28,entregue,2669.96,app,sim
11781,753,2023-11-08,entregue,3485.83,site,não
11782,2003,2023-09-20,entregue,15942.61,app,sim
11783,3,2023-12-25,em_transito,14880.34,app,sim
11784,2866,2023-02-12,cancelado,726.06,marketplace,não
11785,1708,2023-11-06,entregue,5130.78,marketplace,não
11786,1690,2023-12-13,cancelado,2192.76,marketplace,não
11787,666,2024-01-21,entregue,12794.15,app,sim
11788,1772,2024-01-30,entregue,8634.84,marketplace,não
11789,615,2023-12-30,cancelado,8943.77,site,sim
11790,1404,2024-04-13,entregue,8642.96,marketplace,sim
11791,2114,2023-05-30,entregue,7315.4,marketplace,não
11792,1880,2024-01-31,entregue,5503.08,site,não
11793,835,2024-03-12,entregue,3440.38,site,sim
11794,2569,2023-03-22,devolvido,18011.38,marketplace,sim
11795,655,2023-04-18,devolvido,8505.71,marketplace,sim
11796,2332,2023-11-07,entregue,21632.63,marketplace,não
11797,824,2023-11-20,cancelado,5355.06,marketplace,não
11798,914,2023-11-04,entregue,10223.22,site,sim
11799,1600,2024-08-04,entregue,12944.54,site,sim
11800,1778,2023-08-02,em_transito,23660.06,site,não
11801,2143,2024-11-10,em_transito,1566.85,marketplace,sim
11802,1243,2023-02-11,devolvido,46131.6,marketplace,não
11803,1322,2023-11-11,entregue,2307.1,marketplace,sim
